Sales_ID,month,year,KM_driven,Fuel_Type,Horse_Power,Color,Transmission,Engine,Doors,Cylinders,Gears,Sport_Model,selling_price
596,Jan,2004,20472.0,Petrol,97,Non-Metallic,Manual,1400,3,4,5,0,11130.0
597,Jul,2004,18676.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,11077.0
598,Jun,2004,18093.0,Petrol,97,Metallic,Manual,1400,3,4,5,0,11236.0
599,Sept,2004,15900.0,Petrol,97,Metallic,Manual,1400,3,4,5,0,11077.0
600,Jul,2004,10823.0,Petrol,97,Non-Metallic,Manual,1400,5,4,5,0,13727.0
601,Oct,2004,5628.0,Petrol,110,Metallic,Automatic,1600,3,4,5,0,11925.0
602,Jul,2004,1.0,Diesel,90,Metallic,Manual,2000,3,4,5,0,7950.0
603,May,2004,32860.0,Petrol,97,Non-Metallic,Manual,1398,3,4,5,0,9487.0
604,Nov,2003,217300.0,Diesel,72,Metallic,Manual,2000,4,4,5,0,7367.0
605,Jan,2003,216505.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,8374.0
606,Jan,2003,206218.0,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,6307.0
607,Oct,2003,202354.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,7950.0
608,Jul,2003,194510.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,7950.0
609,Apr,2003,186755.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,7314.0
610,Feb,2003,185323.0,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,6096.0
611,Jan,2003,165063.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367.0
612,Feb,2003,164830.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
613,Oct,2003,164070.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,8215.0
614,May,2003,163730.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,8427.0
615,May,2003,159620.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,8745.0
616,Feb,2003,157940.0,Diesel,90,Metallic,Manual,2000,5,4,5,0,6625.0
617,Jul,2003,156494.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,10070.0
618,Oct,2003,153192.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,7314.0
619,May,2003,152640.0,CNG,110,Metallic,Manual,1600,3,4,6,0,8957.0
620,Apr,2003,148578.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,7791.0
621,Jan,2003,148400.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9487.0
622,Sept,2003,148188.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,7314.0
623,Oct,2003,145273.0,CNG,110,Metallic,Manual,1600,3,4,5,1,9487.0
624,Aug,2003,145173.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,1,9275.0
625,Feb,2003,143457.0,CNG,110,Metallic,Manual,1600,5,4,5,0,8427.0
626,May,2003,141795.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,9487.0
627,Nov,2003,141409.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,9487.0
628,Apr,2003,140775.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,9487.0
629,May,2003,140337.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,8427.0
630,Sept,2003,138086.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8215.0
631,Oct,2003,137800.0,Diesel,72,Metallic,Manual,2000,4,4,5,0,7950.0
632,Feb,2003,134620.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,9487.0
633,Feb,2003,134408.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,10388.0
634,Mar,2003,134039.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10017.0
635,Jul,2003,132686.0,Diesel,116,Non-Metallic,Manual,2000,5,4,5,0,9487.0
636,Jan,2003,132500.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,9275.0
637,Aug,2003,130380.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,11130.0
638,Oct,2003,128924.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,8475.0
639,May,2003,127624.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11077.0
640,Mar,2003,127200.0,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,10547.0
641,Jan,2003,126713.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10547.0
642,Jan,2003,126670.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
643,Jan,2003,126446.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8427.0
644,Dec,2003,125963.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,1,11607.0
645,May,2003,125080.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,10547.0
646,Jan,2003,125032.0,Petrol,110,Metallic,Automatic,1600,4,4,5,0,9116.0
647,Apr,2003,124666.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7685.0
648,Jan,2003,124020.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,7367.0
649,May,2003,122960.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,8480.0
650,Nov,2003,122658.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
651,Sept,2003,122102.0,CNG,110,Metallic,Manual,1600,4,4,5,0,10017.0
652,Jan,2003,121975.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427.0
653,Jun,2003,121900.0,CNG,110,Non-Metallic,Manual,1600,3,4,5,0,10017.0
654,May,2003,121737.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
655,Apr,2003,121246.0,Diesel,90,Non-Metallic,Manual,2000,3,4,5,0,7367.0
656,Oct,2003,120522.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
657,Feb,2003,119905.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,10547.0
658,Oct,2003,119597.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,8745.0
659,Jan,2003,118843.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10547.0
660,Mar,2003,118720.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11130.0
661,Jul,2003,118720.0,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,8427.0
662,Apr,2003,118475.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,1,10335.0
663,Aug,2003,117504.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9805.0
664,Jan,2003,116904.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10070.0
665,Jul,2003,116120.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
666,Jun,2003,115784.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8215.0
667,Jan,2003,115699.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10070.0
668,Feb,2003,115321.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10547.0
669,May,2003,113191.0,Petrol,110,Non-Metallic,Automatic,1600,3,4,5,0,10335.0
670,Nov,2003,112299.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,10335.0
671,Oct,2003,111300.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,6307.0
672,Jul,2003,111300.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,9010.0
673,Jan,2003,110557.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9005.0
674,Feb,2003,110240.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9805.0
675,Jan,2003,110240.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7314.0
676,Nov,2003,109665.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9487.0
677,Jun,2003,109604.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10070.0
678,Jun,2003,108975.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,9805.0
679,Jan,2003,108644.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10489.0
680,Dec,2003,108438.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,10547.0
681,Aug,2003,108232.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8427.0
682,Jan,2003,108002.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9275.0
683,Dec,2003,107898.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,8745.0
684,Jun,2003,107557.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,9487.0
685,Jan,2003,107061.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487.0
686,Aug,2003,106793.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9487.0
687,Apr,2003,106583.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
688,Feb,2003,105768.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10017.0
689,Oct,2003,104577.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
690,Apr,2003,104410.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
691,May,2003,104188.0,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,9275.0
692,Aug,2003,103507.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10547.0
693,Aug,2003,103270.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
694,Apr,2003,103003.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,10494.0
695,Mar,2003,102869.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9487.0
696,Feb,2003,101760.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
697,Sept,2003,101760.0,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,12985.0
698,Feb,2003,101495.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
699,Aug,2003,100856.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10865.0
700,Jan,2003,100700.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
701,Apr,2003,100700.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8479.0
702,Mar,2003,100282.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10494.0
703,Jun,2003,100174.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,8745.0
704,Apr,2003,99034.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130.0
705,Apr,2003,99012.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8957.0
706,Jan,2003,98894.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10494.0
707,Jul,2003,98684.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130.0
708,Feb,2003,98497.0,Diesel,72,Metallic,Manual,2000,4,4,5,0,9010.0
709,Aug,2003,98048.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10070.0
710,Apr,2003,97760.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,1,10017.0
711,Jan,2003,96995.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,10494.0
712,May,2003,96813.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8745.0
713,Apr,2003,96721.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9275.0
714,Nov,2003,96460.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10070.0
715,Jan,2003,96171.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8957.0
716,Jul,2003,95400.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8999.0
717,Sept,2003,94951.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9275.0
718,May,2003,94494.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,10335.0
719,Jun,2003,94340.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
720,Jan,2003,94135.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9010.0
721,Jun,2003,94006.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8957.0
722,Jul,2003,93987.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8374.0
723,Dec,2003,93789.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9275.0
724,Aug,2003,93415.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8427.0
725,Jul,2003,93280.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7314.0
726,Apr,2003,93090.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8639.0
727,Oct,2003,92913.0,Petrol,86,Metallic,Automatic,1300,5,4,5,0,11655.0
728,Oct,2003,92101.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9434.0
729,Oct,2003,92083.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10070.0
730,Jan,2003,91917.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9487.0
731,Apr,2003,91042.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,0,12190.0
732,Jul,2003,90100.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,11077.0
733,Sept,2003,90100.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,11130.0
734,Jan,2003,90075.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9805.0
735,Apr,2003,89631.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
736,Jul,2003,89622.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11077.0
737,Jan,2003,89551.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
738,Jul,2003,88942.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9275.0
739,Feb,2003,88574.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,9275.0
740,Jan,2003,87980.0,Petrol,107,Metallic,Automatic,1600,5,4,5,1,10388.0
741,May,2003,87686.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8745.0
742,Jul,2003,87366.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11077.0
743,Nov,2003,87189.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10335.0
744,Aug,2003,87042.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487.0
745,Apr,2003,86920.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7897.0
746,Jan,2003,86883.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,8957.0
747,Mar,2003,86125.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8745.0
748,Apr,2003,86064.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11607.0
749,Aug,2003,86040.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9487.0
750,Mar,2003,85948.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,9275.0
751,Aug,2003,85557.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11077.0
752,Dec,2003,85298.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,11607.0
753,Apr,2003,85265.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8957.0
754,Oct,2003,85256.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10547.0
755,Jan,2003,85252.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10547.0
756,Jul,2003,85081.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275.0
757,Apr,2003,84962.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,10547.0
758,Jan,2003,84928.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,10070.0
759,Apr,2003,84891.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8745.0
760,Jul,2003,84800.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
761,Sept,2003,84800.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,8427.0
762,Apr,2003,84800.0,Petrol,86,Metallic,Manual,1300,2,4,5,0,8745.0
763,Feb,2003,84649.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10489.0
764,Feb,2003,84548.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9678.0
765,Oct,2003,84440.0,Petrol,86,Non-Metallic,Automatic,1300,5,4,5,1,11607.0
766,Sept,2003,83899.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130.0
767,Aug,2003,83740.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9434.0
768,Dec,2003,83692.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,10070.0
769,Oct,2003,83475.0,Diesel,90,Metallic,Manual,1975,5,4,5,0,11607.0
770,Jan,2003,83232.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8427.0
771,May,2003,83057.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8427.0
772,Apr,2003,82761.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8427.0
773,Aug,2003,82747.0,Petrol,107,Metallic,Automatic,1600,5,4,5,1,10070.0
774,Feb,2003,82490.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
775,Jan,2003,82357.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10335.0
776,Apr,2003,82150.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10335.0
777,Jun,2003,82104.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10017.0
778,Jan,2003,81651.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
779,Jan,2003,81628.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
780,Mar,2003,81398.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9434.0
781,Aug,2003,81302.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,10547.0
782,Feb,2003,81163.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9275.0
783,Oct,2003,80732.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
784,Apr,2003,80724.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9529.0
785,Aug,2003,80146.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
786,Jul,2003,80103.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,9487.0
787,Feb,2003,79955.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10547.0
788,Jan,2003,79500.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10494.0
789,Apr,2003,79500.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9487.0
790,Jul,2003,79500.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
791,Mar,2003,79461.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,10070.0
792,Jan,2003,79382.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8427.0
793,Jan,2003,79368.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215.0
794,Jun,2003,79232.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
795,Sept,2003,79203.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,12667.0
796,Jul,2003,78924.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487.0
797,Sept,2003,78797.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,12667.0
798,Jan,2003,78766.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
799,May,2003,78645.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10547.0
800,Apr,2003,78630.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745.0
801,Feb,2003,78372.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,9535.0
802,Aug,2003,78328.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10595.0
803,May,2003,77910.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9805.0
804,May,2003,77779.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
805,May,2003,77698.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9434.0
806,Nov,2003,77562.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10070.0
807,Nov,2003,77304.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
808,Feb,2003,77253.0,Petrol,86,Metallic,Manual,1332,3,4,5,0,8427.0
809,Jun,2003,76873.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745.0
810,May,2003,76320.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,10017.0
811,Dec,2003,76320.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8427.0
812,Oct,2003,75648.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,0,10070.0
813,Apr,2003,75596.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9487.0
814,Jul,2003,75260.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
815,Sept,2003,75211.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9487.0
816,Jun,2003,75162.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,10017.0
817,Nov,2003,74794.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8480.0
818,Feb,2003,74785.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10494.0
819,Jul,2003,74730.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
820,Sept,2003,74680.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,11554.0
821,Oct,2003,74431.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10017.0
822,May,2003,74323.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8957.0
823,Apr,2003,74272.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10070.0
824,Feb,2003,74200.0,Petrol,107,Metallic,Automatic,1587,3,4,5,0,11130.0
825,Jan,2003,74200.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7367.0
826,Jan,2003,73249.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,10335.0
827,Nov,2003,73163.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,7367.0
828,Feb,2003,73140.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10229.0
829,Jan,2003,72997.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10547.0
830,Nov,2003,72846.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,9805.0
831,Jun,2003,72560.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9487.0
832,Jun,2003,72332.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,10494.0
833,Jun,2003,72242.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11655.0
834,Apr,2003,72080.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11130.0
835,Apr,2003,72080.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9487.0
836,Feb,2003,71828.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10335.0
837,Jan,2003,71175.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
838,Feb,2003,71137.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10335.0
839,Oct,2003,71031.0,Petrol,110,Metallic,Manual,1600,3,4,6,0,10547.0
840,Apr,2003,71023.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,11130.0
841,Jan,2003,70792.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,1,11024.0
842,Jan,2003,70543.0,Petrol,86,Non-Metallic,Manual,1332,3,4,5,0,9328.0
843,Aug,2003,70235.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11130.0
844,Jul,2003,70047.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9805.0
845,Apr,2003,69960.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8268.0
846,Aug,2003,69960.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,10547.0
847,Jun,2003,69850.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11395.0
848,Feb,2003,69732.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
849,Apr,2003,69444.0,Petrol,110,Metallic,Automatic,1600,4,4,5,0,10547.0
850,Oct,2003,69391.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
851,Jan,2003,69324.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,8586.0
852,Sept,2003,69175.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9805.0
853,May,2003,68900.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8268.0
854,Jan,2003,68900.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9540.0
855,Dec,2003,68900.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9487.0
856,Jul,2003,68864.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9487.0
857,Jan,2003,68847.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
858,Sept,2003,68809.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9010.0
859,Jul,2003,68685.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8475.0
860,Apr,2003,68658.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275.0
861,Jun,2003,68571.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10335.0
862,Apr,2003,68508.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
863,Feb,2003,68490.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10335.0
864,Sept,2003,68246.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8692.0
865,Jan,2003,67840.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487.0
866,Mar,2003,67714.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,10070.0
867,Nov,2003,67702.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,11607.0
868,Mar,2003,67128.0,Petrol,86,Non-Metallic,Automatic,1300,5,4,5,0,10335.0
869,Apr,2003,66780.0,Petrol,86,Metallic,Automatic,1300,5,4,5,0,10547.0
870,Aug,2003,66780.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,11077.0
871,Apr,2003,66140.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,10441.0
872,Jul,2003,66120.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10017.0
873,Feb,2003,66055.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10913.0
874,Jan,2003,66030.0,Petrol,110,Metallic,Manual,1600,3,4,6,0,10335.0
875,Apr,2003,65958.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487.0
876,Jan,2003,65955.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10494.0
877,Mar,2003,65863.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275.0
878,Nov,2003,65745.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
879,Sept,2003,65696.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9010.0
880,Jul,2003,65646.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10547.0
881,Dec,2003,65383.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,11607.0
882,Jan,2003,65262.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10383.0
883,Jan,2003,65194.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9275.0
884,Apr,2003,65067.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745.0
885,Nov,2003,65024.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
886,Jul,2003,64929.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
887,Oct,2003,64836.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,11130.0
888,Jul,2003,64818.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10335.0
889,Aug,2003,64813.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11925.0
890,Oct,2003,64795.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9434.0
891,Sept,2003,64766.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8427.0
